Det,etie_nomtienda_0,ID pedido,Sum_Cant piezas,Fecha de entrega,Estatus,Venta Neta,Fin de captura
4012,JARDINES DEL SOL,27854274,63,9/10/2019 19:00,7,1952.56,9/10/2019 13:46
4154,PERINORTE,27854276,1,9/10/2019 17:00,7,166.9469565,9/10/2019 13:48
1083,BARRANCA DEL MUERTO,27854279,2,9/10/2019 18:00,7,696.4969565,9/10/2019 13:48
2734,PLAZA ANA,27854280,2,9/10/2019 17:00,7,2252.1,9/10/2019 13:48
2380,CD OBREGON,27854281,10,9/10/2019 21:00,7,2813.51,9/10/2019 13:47
3846,BUENAVISTA,27854282,9,9/10/2019 18:00,7,340.9069565,9/10/2019 13:48
2670,TLALPAN,27854283,14,9/10/2019 17:00,7,1694.266957,9/10/2019 13:49
3554,MIL CUMBRES,27854285,7,9/10/2019 17:00,7,389.56,9/10/2019 13:49
3069,LOS CABOS,27854286,18,9/10/2019 16:00,7,405.2969565,9/10/2019 13:49
3877,TORRES DE LINDA VISTA,27854287,21,9/10/2019 17:00,7,1303.666957,9/10/2019 13:47
2374,JARDINES DEL COUNTRY,27854288,19,9/10/2019 18:00,7,679.1969565,9/10/2019 13:47
1003,PLAYA DEL CARMEN,27854289,36,9/10/2019 17:00,7,1101.976957,9/10/2019 13:48
3886,LAS ANIMAS,27854290,54,9/10/2019 19:00,7,1800.036957,9/10/2019 13:46
3848,TAXQUENA,27854291,83,9/10/2019 17:00,7,1394.786957,9/10/2019 13:49
3845,UNIVERSIDAD,27854293,42,9/10/2019 18:00,7,1066.776957,9/10/2019 13:49
2384,LABNA CANCUN I,27854294,51,9/10/2019 17:00,7,916.1869565,9/10/2019 13:48
3848,TAXQUENA,27854318,8,9/10/2019 17:00,7,559.7069565,9/10/2019 13:51
4547,EDUARDO MOLINA,27854319,2,9/10/2019 17:00,7,70.58695652,9/10/2019 13:52
1139,LA HUASTECA,27854320,8,9/10/2019 17:00,7,232.0569565,9/10/2019 13:52
2380,CD OBREGON,27854321,6,9/10/2019 21:00,7,1269.12,9/10/2019 13:50
4011,TIJUANA HIPODROMO,27854322,12,9/10/2019 15:00,7,420.8769565,9/10/2019 13:50
2384,LABNA CANCUN I,27854323,21,9/10/2019 17:00,7,221.6069565,9/10/2019 13:50
3863,PERIFERICO SUR,27854324,50,9/10/2019 17:00,7,886.2169565,9/10/2019 13:51
1833,LA PASTORA,27854325,16,9/10/2019 17:00,7,394.53,9/10/2019 13:51
3069,LOS CABOS,27854326,15,9/10/2019 16:00,7,899.9069565,9/10/2019 13:52
4549,LOS MOCHIS,27854328,55,9/10/2019 16:00,7,1545.986957,9/10/2019 13:52
3511,PORTAL TLALNEPANTLA,27854329,65,9/10/2019 21:00,7,1665.966957,9/10/2019 13:50
1833,LA PASTORA,27854355,2,9/10/2019 17:00,7,32.4,9/10/2019 13:54
4719,SAN CRISTOBAL,27854356,2,9/10/2019 17:00,7,274.6969565,9/10/2019 13:55
3505,POLIGONO SUR,27854357,12,9/10/2019 17:00,7,147.4569565,9/10/2019 13:54
3851,AEROPUERTO,27854358,6,9/10/2019 18:00,7,195.7269565,9/10/2019 13:55
2377,CIUDAD JUAREZ,27854359,12,9/10/2019 16:00,7,577.3369565,9/10/2019 13:55
3854,PIRULES,27854360,16,9/10/2019 17:00,7,627.01,9/10/2019 13:54
4011,TIJUANA HIPODROMO,27854361,20,9/10/2019 15:00,7,868.6869565,9/10/2019 13:53
2053,BLVD COLOSIO,27854362,19,9/10/2019 15:00,7,458.4469565,9/10/2019 13:54
4546,ZACATECAS,27854363,29,9/10/2019 20:00,7,-33.91304348,9/10/2019 13:53
2735,LA CRUZ,27854364,49,9/10/2019 17:00,7,2074.466957,9/10/2019 13:55
2644,PATIO TLALPAN,27854365,77,9/10/2019 17:00,7,1618.866957,9/10/2019 13:54
3846,BUENAVISTA,27854366,3,9/10/2019 17:00,7,82.20695652,9/10/2019 13:57
1015,IRAPUATO,27854367,2,9/10/2019 18:00,7,162.85,9/10/2019 13:58
2344,LOMAS,27854368,2,9/10/2019 17:00,7,71.94695652,9/10/2019 13:58
3069,LOS CABOS,27854369,105,9/10/2019 16:00,7,5837.596957,9/10/2019 13:59
1083,BARRANCA DEL MUERTO,27854370,13,9/10/2019 17:00,7,535.9869565,9/10/2019 13:56
2347,TLAHUAC,27854371,10,9/10/2019 17:00,7,1006.16,9/10/2019 13:57
3850,ECHEGARAY,27854373,15,9/10/2019 17:00,7,532.6269565,9/10/2019 13:58
2466,CUITLAHUAC,27854374,41,9/10/2019 20:00,7,833.6069565,9/10/2019 13:57
3864,REFORMA,27854375,51,9/10/2019 21:00,7,1495.126957,9/10/2019 13:57
2446,AVERANDA,27854376,43,9/10/2019 17:00,7,1254.236957,9/10/2019 13:56
3877,TORRES DE LINDA VISTA,27854377,53,9/10/2019 17:00,7,863.1269565,9/10/2019 13:57
1656,CLUB DE GOLF,27854378,38,9/10/2019 16:00,7,1112.986957,9/10/2019 13:56
3845,UNIVERSIDAD,27854379,66,9/10/2019 17:00,7,1133.606957,9/10/2019 13:56
2382,INTERLOMAS,27854380,53,9/10/2019 17:00,7,1469.426957,9/10/2019 13:56
2689,FELIX CUEVAS,27854381,107,9/10/2019 17:00,7,2419.896957,9/10/2019 13:57
3876,LAS AGUILAS,27854405,1,9/10/2019 17:00,7,118.6769565,9/10/2019 13:59
2432,DURANGO,27854406,1,9/10/2019 18:00,7,36.22,9/10/2019 14:00
3857,VILLA COAPA,27854407,11,9/10/2019 17:00,7,772.2369565,9/10/2019 14:01
2378,TAMPICO,27854408,50,9/10/2019 18:00,7,620.5,9/10/2019 13:59
2765,SAN JOSE DEL CABO,27854409,19,9/10/2019 16:00,7,207.0969565,9/10/2019 13:59
1045,DOMINGO DIEZ,27854410,19,9/10/2019 21:00,7,1758.96,9/10/2019 14:00
2466,CUITLAHUAC,27854411,61,9/10/2019 17:00,7,4067.336957,9/10/2019 14:01
3851,AEROPUERTO,27854412,44,9/10/2019 17:00,7,1179.856957,9/10/2019 14:01
2689,FELIX CUEVAS,27854413,41,9/10/2019 18:00,7,1019.616957,9/10/2019 13:59
3854,PIRULES,27854414,64,9/10/2019 18:00,7,2129.916957,9/10/2019 14:01
3872,BALBUENA,27854415,4,9/10/2019 19:00,7,1686.766957,9/10/2019 14:03
2432,DURANGO,27854416,1,9/10/2019 18:00,7,1039.92,9/10/2019 14:03
2432,DURANGO,27854417,1,9/10/2019 18:00,7,617.93,9/10/2019 14:04
2989,VALLE REAL,27854418,8,9/10/2019 17:00,7,841.6069565,9/10/2019 14:04
3852,PLATEROS,27854419,7,9/10/2019 17:00,7,395.7369565,9/10/2019 14:03
2989,VALLE REAL,27854420,21,9/10/2019 17:00,7,898.0969565,9/10/2019 14:02
1613,PLAYAS DE TIJUANA,27854421,11,9/10/2019 15:00,7,427.7869565,9/10/2019 14:03
2375,TORREON,27854422,12,9/10/2019 19:00,7,499.7169565,9/10/2019 14:04
3909,CORDOBA,27854423,22,9/10/2019 17:00,7,553.31,9/10/2019 14:03
2377,CIUDAD JUAREZ,27854424,27,9/10/2019 16:00,7,464.2669565,9/10/2019 14:02
2989,VALLE REAL,27854425,53,9/10/2019 18:00,7,2464.746957,9/10/2019 14:02
1054,COLIMA NORTE,27854426,71,9/10/2019 18:00,7,1503.246957,9/10/2019 14:04
2676,LA FE,27854443,3,9/10/2019 17:00,7,940.2,9/10/2019 14:05
2380,CD OBREGON,27854444,5,9/10/2019 21:00,7,1167.68,9/10/2019 14:05
2432,DURANGO,27854446,1,9/10/2019 17:00,7,674.92,9/10/2019 14:06
1203,SUPER PLAZA ECATEPEC,27854447,5,9/10/2019 17:00,7,455.9169565,9/10/2019 14:06
3850,ECHEGARAY,27854448,98,9/10/2019 18:00,7,829.7069565,9/10/2019 14:06
1580,EL ROSARIO,27854449,10,9/10/2019 17:00,7,816.7069565,9/10/2019 14:07
3863,PERIFERICO SUR,27854450,7,9/10/2019 17:00,7,535.51,9/10/2019 14:05
2689,FELIX CUEVAS,27854451,6,9/10/2019 21:00,7,362.8569565,9/10/2019 14:05
2989,VALLE REAL,27854452,5,9/10/2019 17:00,7,304.2269565,9/10/2019 14:07
3858,CUAJIMALPA,27854454,12,9/10/2019 17:00,7,329.1869565,9/10/2019 14:06
3861,REVOLUCION,27854455,15,9/10/2019 18:00,7,549.9969565,9/10/2019 14:07
2382,INTERLOMAS,27854456,31,9/10/2019 18:00,7,832.3069565,9/10/2019 14:05
3852,PLATEROS,27854457,25,9/10/2019 17:00,7,932.5369565,9/10/2019 14:06
1770,PATIO SANTA FE,27854458,46,9/10/2019 18:00,7,2033.346957,9/10/2019 14:04
1584,ESPACIO ESMERALDA,27854459,38,9/10/2019 18:00,7,814.9069565,9/10/2019 14:06
2432,DURANGO,27854483,1,9/10/2019 17:00,7,673.57,9/10/2019 14:08
2989,VALLE REAL,27854484,4,9/10/2019 17:00,7,17.80695652,9/10/2019 14:09
2432,DURANGO,27854485,1,9/10/2019 17:00,7,680.03,9/10/2019 14:09
4157,PERIFERICO CUAUTITLAN,27854486,2,9/10/2019 17:00,7,99.8,9/10/2019 14:08
2380,CD OBREGON,27854488,104,9/10/2019 20:00,7,1675.4,9/10/2019 14:09
3851,AEROPUERTO,27854489,3,9/10/2019 17:00,7,77.58,9/10/2019 14:10
3852,PLATEROS,27854491,15,9/10/2019 17:00,7,588.7669565,9/10/2019 14:08
2380,CD OBREGON,27854493,20,9/10/2019 17:00,7,340.7669565,9/10/2019 14:08
2689,FELIX CUEVAS,27854494,18,9/10/2019 17:00,7,378.3869565,9/10/2019 14:09
4157,PERIFERICO CUAUTITLAN,27854495,15,9/10/2019 17:00,7,335.0369565,9/10/2019 14:10
1580,EL ROSARIO,27854496,20,9/10/2019 18:00,7,759.8969565,9/10/2019 14:10
2378,TAMPICO,27854498,39,9/10/2019 18:00,7,1199.686957,9/10/2019 14:08
1203,SUPER PLAZA ECATEPEC,27854499,48,9/10/2019 20:00,7,3044.186957,9/10/2019 14:08
3878,NINO OBRERO,27854504,5,9/10/2019 17:00,7,448.2269565,9/10/2019 14:12
3861,REVOLUCION,27854505,5,9/10/2019 19:00,7,741.6169565,9/10/2019 14:12
3114,CUMBRES,27854506,8,9/10/2019 17:00,7,724.13,9/10/2019 14:13
1195,GALERIAS LAS TORRES,27854507,14,9/10/2019 17:00,7,361.4969565,9/10/2019 14:12
3069,LOS CABOS,27854508,17,9/10/2019 18:00,7,501.3669565,9/10/2019 14:11
2356,QUERETARO,27854509,30,9/10/2019 18:00,7,839.46,9/10/2019 14:13
3721,AVILA CAMACHO,27854511,21,9/10/2019 18:00,7,681.1369565,9/10/2019 14:13
3909,CORDOBA,27854512,14,9/10/2019 17:00,7,347.02,9/10/2019 14:13
3945,AVENIDA CENTRAL,27854513,26,9/10/2019 19:00,7,867.1769565,9/10/2019 14:13
1621,LA ANTORCHA,27854514,40,9/10/2019 17:00,7,1226.726957,9/10/2019 14:12
1613,PLAYAS DE TIJUANA,27854515,28,9/10/2019 18:00,7,604.8,9/10/2019 14:11
2074,CARRETERA 57,27854516,34,9/10/2019 17:00,7,730.2169565,9/10/2019 14:12
3504,AV JESUS DEL MONTE,27854517,69,9/10/2019 19:00,7,2965.96,9/10/2019 14:13
2377,CIUDAD JUAREZ,27854518,57,9/10/2019 17:00,7,1710.586957,9/10/2019 14:11
1425,BAHIA DE BANDERAS,27854542,1,9/10/2019 21:00,7,0,9/10/2019 14:16
2344,LOMAS,27854543,9,9/10/2019 18:00,7,574.3,9/10/2019 14:15
4011,TIJUANA HIPODROMO,27854544,15,9/10/2019 15:00,7,396.6569565,9/10/2019 14:14
1032,LOMAS VERDES,27854545,14,9/10/2019 17:00,7,394.8469565,9/10/2019 14:16
2380,CD OBREGON,27854546,9,9/10/2019 20:00,7,1045.85,9/10/2019 14:14
3851,AEROPUERTO,27854547,11,9/10/2019 17:00,7,350,9/10/2019 14:16
3857,VILLA COAPA,27854548,37,9/10/2019 17:00,7,955.5369565,9/10/2019 14:16
3878,NINO OBRERO,27854549,73,9/10/2019 18:00,7,2313.266957,9/10/2019 14:16
3876,LAS AGUILAS,27854550,63,9/10/2019 18:00,7,1896.126957,9/10/2019 14:16
2989,VALLE REAL,27854551,51,9/10/2019 21:00,7,1172.826957,9/10/2019 14:15
3061,PACHUCA,27854552,173,9/10/2019 18:00,7,4215.086957,9/10/2019 14:14
2466,CUITLAHUAC,27854553,20,9/10/2019 17:00,7,370.0369565,9/10/2019 14:18
383,PUERTA TLATELOLCO,27854554,39,9/10/2019 17:00,7,1179.106957,9/10/2019 14:19
2344,LOMAS,27854555,3,9/10/2019 18:00,7,549.3769565,9/10/2019 14:19
2689,FELIX CUEVAS,27854558,24,9/10/2019 17:00,7,771.9169565,9/10/2019 14:19
2644,PATIO TLALPAN,27854559,17,9/10/2019 18:00,7,424.5769565,9/10/2019 14:19
1512,TERCER MILENIO (ANILLO),27854560,22,9/10/2019 18:00,7,904.9869565,9/10/2019 14:17
2033,PLAZA ORIENTE,27854561,37,9/10/2019 19:00,7,897.7769565,9/10/2019 14:16
4546,ZACATECAS,27854562,17,9/10/2019 17:00,7,423.5569565,9/10/2019 14:18
3863,PERIFERICO SUR,27854563,21,9/10/2019 18:00,7,789.8869565,9/10/2019 14:17
3721,AVILA CAMACHO,27854564,34,9/10/2019 19:00,7,878.3169565,9/10/2019 14:18
3857,VILLA COAPA,27854565,44,9/10/2019 20:00,7,950.8469565,9/10/2019 14:17
1015,IRAPUATO,27854587,1,9/10/2019 18:00,7,152.58,9/10/2019 14:20
2053,BLVD COLOSIO,27854588,1,9/10/2019 15:00,7,85.04695652,9/10/2019 14:20
3862,AZCAPOTZALCO,27854589,7,9/10/2019 17:00,7,596.6869565,9/10/2019 14:20
4546,ZACATECAS,27854591,43,9/10/2019 17:00,7,1409.906957,9/10/2019 14:21
3872,BALBUENA,27854592,10,9/10/2019 18:00,7,1069.186957,9/10/2019 14:20
2380,CD OBREGON,27854593,14,9/10/2019 15:00,7,277.2969565,9/10/2019 14:20
2431,SAN LUIS POTOSI,27854594,7,9/10/2019 17:00,7,273.3569565,9/10/2019 14:21
1195,GALERIAS LAS TORRES,27854595,18,9/10/2019 17:00,7,225.3769565,9/10/2019 14:20
2463,VERACRUZ,27854596,10,9/10/2019 17:00,7,-33.91304348,9/10/2019 14:21
3846,BUENAVISTA,27854597,9,9/10/2019 21:00,7,174.8569565,9/10/2019 14:21
2689,FELIX CUEVAS,27854598,29,9/10/2019 17:00,7,789.1669565,9/10/2019 14:20
2344,LOMAS,27854599,21,9/10/2019 18:00,7,1607.276957,9/10/2019 14:20
1203,SUPER PLAZA ECATEPEC,27854601,46,9/10/2019 20:00,7,1327.766957,9/10/2019 14:21
1016,MERIDA NORTE,27854602,80,9/10/2019 18:00,7,2495.886957,9/10/2019 14:20
1425,BAHIA DE BANDERAS,27854603,28,9/10/2019 17:00,7,1233.886957,9/10/2019 14:22
1621,LA ANTORCHA,27854604,42,9/10/2019 17:00,7,965.22,9/10/2019 14:21
2179,SAN NICOLAS,27854605,35,9/10/2019 19:00,7,1293.48,9/10/2019 14:20
1203,SUPER PLAZA ECATEPEC,27854606,62,9/10/2019 20:00,7,1186.986957,9/10/2019 14:21
3721,AVILA CAMACHO,27854607,91,9/10/2019 20:00,7,2593.066957,9/10/2019 14:21
3852,PLATEROS,27854608,43,9/10/2019 17:00,7,1682.696957,9/10/2019 14:20
2347,TLAHUAC,27854609,59,9/10/2019 21:00,7,1970.55,9/10/2019 14:22
2033,PLAZA ORIENTE,27854624,6,9/10/2019 21:00,7,567.27,9/10/2019 14:24
5749,PLAZA DE TOROS,27854625,2,9/10/2019 17:00,7,25.92,9/10/2019 14:25
1621,LA ANTORCHA,27854626,2,9/10/2019 17:00,7,274.14,9/10/2019 14:25
2347,TLAHUAC,27854627,200,9/10/2019 18:00,7,921.3769565,9/10/2019 14:23
3851,AEROPUERTO,27854628,14,9/10/2019 17:00,7,512.3869565,9/10/2019 14:23
1423,SANTA ELENA,27854629,5,9/10/2019 17:00,7,281.25,9/10/2019 14:25
2464,MIRAMONTES,27854630,7,9/10/2019 19:00,7,378.0469565,9/10/2019 14:25
1460,CUEMANCO,27854631,31,9/10/2019 17:00,7,1100.046957,9/10/2019 14:23
4036,GUAYMAS,27854632,20,9/10/2019 15:00,7,515.5469565,9/10/2019 14:24
3886,LAS ANIMAS,27854634,17,9/10/2019 17:00,7,313.8569565,9/10/2019 14:25
4048,MERIDA PENSIONES,27854635,27,9/10/2019 17:00,7,1016.806957,9/10/2019 14:24
4018,SANTA MARIA COACALCO,27854636,23,9/10/2019 17:00,7,626.4369565,9/10/2019 14:24
1203,SUPER PLAZA ECATEPEC,27854637,32,9/10/2019 17:00,7,1172.606957,9/10/2019 14:23
2765,SAN JOSE DEL CABO,27854638,51,9/10/2019 19:00,7,1704.426957,9/10/2019 14:25
1425,BAHIA DE BANDERAS,27854639,29,9/10/2019 21:00,7,-33.91304348,9/10/2019 14:25
3846,BUENAVISTA,27854640,50,9/10/2019 17:00,7,894.9069565,9/10/2019 14:23
2644,PATIO TLALPAN,27854641,41,9/10/2019 18:00,7,1539.186957,9/10/2019 14:23
3031,IRRIGACION,27854642,60,9/10/2019 18:00,7,2092.506957,9/10/2019 14:24
2090,ANGELOPOLIS,27854643,6,9/10/2019 17:00,7,136.7469565,9/10/2019 14:26
4154,PERINORTE,27854644,3,9/10/2019 17:00,7,100.0169565,9/10/2019 14:26
1425,BAHIA DE BANDERAS,27854645,1,9/10/2019 19:00,7,792.87,9/10/2019 14:27
3848,TAXQUENA,27854646,1,9/10/2019 17:00,7,1284.186957,9/10/2019 14:28
4547,EDUARDO MOLINA,27854647,1,9/10/2019 17:00,7,566.8569565,9/10/2019 14:27
2034,LAS TORRES,27854648,2,9/10/2019 21:00,7,41.52,9/10/2019 14:28
3631,TONALA,27854649,2,9/10/2019 17:00,7,109.68,9/10/2019 14:28
4071,PATRIA,27854650,18,9/10/2019 17:00,7,305.8669565,9/10/2019 14:27
3239,PASEO REAL,27854651,15,9/10/2019 17:00,7,492.5569565,9/10/2019 14:26
1203,SUPER PLAZA ECATEPEC,27854652,13,9/10/2019 19:00,7,410.6669565,9/10/2019 14:28
2033,PLAZA ORIENTE,27854653,47,9/10/2019 17:00,7,1145.476957,9/10/2019 14:26
3504,AV JESUS DEL MONTE,27854655,25,9/10/2019 17:00,7,839.9269565,9/10/2019 14:28
3851,AEROPUERTO,27854656,72,9/10/2019 21:00,7,2422.136957,9/10/2019 14:27
2034,LAS TORRES,27854675,2,9/10/2019 21:00,7,53.54,9/10/2019 14:29
3293,BOULEVARD RUIZ CORTINEZ,27854676,2,9/10/2019 17:00,7,860.34,9/10/2019 14:31
2034,LAS TORRES,27854677,3,9/10/2019 21:00,7,127.06,9/10/2019 14:29
2378,TAMPICO,27854678,35,9/10/2019 18:00,7,538.12,9/10/2019 14:31
3721,AVILA CAMACHO,27854679,17,9/10/2019 18:00,7,1064.916957,9/10/2019 14:29
3239,PASEO REAL,27854680,12,9/10/2019 21:00,7,285.9869565,9/10/2019 14:30
2644,PATIO TLALPAN,27854681,15,9/10/2019 17:00,7,895.8669565,9/10/2019 14:29
2765,SAN JOSE DEL CABO,27854682,85,9/10/2019 18:00,7,2287.4,9/10/2019 14:29
2431,SAN LUIS POTOSI,27854683,1,9/10/2019 18:00,7,452.2969565,9/10/2019 14:34
2342,VALLARTA,27854685,4,9/10/2019 18:00,7,198.29,9/10/2019 14:34
3863,PERIFERICO SUR,27854686,10,9/10/2019 19:00,7,530.0069565,9/10/2019 14:32
3863,PERIFERICO SUR,27854687,29,9/10/2019 17:00,7,443.7969565,9/10/2019 14:32
3876,LAS AGUILAS,27854688,19,9/10/2019 18:00,7,508.2369565,9/10/2019 14:33
4026,GALERIAS DEL VALLE (PROGRESO),27854689,14,9/10/2019 16:00,7,386.9269565,9/10/2019 14:33
3586,5 DE FEBRERO NORTE,27854690,17,9/10/2019 19:00,7,580.6569565,9/10/2019 14:33
3872,BALBUENA,27854691,40,9/10/2019 17:00,7,1664.986957,9/10/2019 14:32
2342,VALLARTA,27854720,42,9/10/2019 18:00,7,2527.59,9/10/2019 14:36
3878,NINO OBRERO,27854721,6,9/10/2019 18:00,7,231.6169565,9/10/2019 14:35
2044,VALLE ORIENTE,27854722,2,9/10/2019 18:00,7,590.2069565,9/10/2019 14:37
2382,INTERLOMAS,27854723,12,9/10/2019 18:00,7,272.2369565,9/10/2019 14:37
2463,VERACRUZ,27854724,21,9/10/2019 18:00,7,562.3669565,9/10/2019 14:37
2989,VALLE REAL,27854725,19,9/10/2019 18:00,7,543.2269565,9/10/2019 14:36
3848,TAXQUENA,27854726,20,9/10/2019 18:00,7,1016.296957,9/10/2019 14:37
1804,MACRO PLAZA OAXACA,27854727,18,9/10/2019 18:00,7,1431.116957,9/10/2019 14:37
3504,AV JESUS DEL MONTE,27854728,45,9/10/2019 18:00,7,957.6669565,9/10/2019 14:36
3846,BUENAVISTA,27854729,23,9/10/2019 18:00,7,588.0869565,9/10/2019 14:37
3293,BOULEVARD RUIZ CORTINEZ,27854730,32,9/10/2019 20:00,7,898.6769565,9/10/2019 14:37
1656,CLUB DE GOLF,27854731,49,9/10/2019 19:00,7,2264.926957,9/10/2019 14:35
2644,PATIO TLALPAN,27854756,4,9/10/2019 19:00,7,0,9/10/2019 14:39
3852,PLATEROS,27854757,2,9/10/2019 18:00,7,534.1869565,9/10/2019 14:39
2464,MIRAMONTES,27854758,41,9/10/2019 18:00,7,3014.206957,9/10/2019 14:39
5749,PLAZA DE TOROS,27854759,11,9/10/2019 19:00,7,495.6869565,9/10/2019 14:38
2053,BLVD COLOSIO,27854760,20,9/10/2019 20:00,7,782.01,9/10/2019 14:40
2644,PATIO TLALPAN,27854761,23,9/10/2019 18:00,7,899.5669565,9/10/2019 14:38
3853,SAN MANUEL,27854762,60,9/10/2019 18:00,7,1546.376957,9/10/2019 14:39
5749,PLAZA DE TOROS,27854763,44,9/10/2019 18:00,7,980.3869565,9/10/2019 14:40
1016,MERIDA NORTE,27854764,46,9/10/2019 18:00,7,-33.91304348,9/10/2019 14:39
1425,BAHIA DE BANDERAS,27854765,1,9/10/2019 20:00,7,209.5,9/10/2019 14:41
2380,CD OBREGON,27854766,15,9/10/2019 20:00,7,1213.52,9/10/2019 14:41
2053,BLVD COLOSIO,27854767,6,9/10/2019 16:00,7,159.1069565,9/10/2019 14:42
1580,EL ROSARIO,27854768,15,9/10/2019 18:00,7,322.9569565,9/10/2019 14:41
4018,SANTA MARIA COACALCO,27854769,18,9/10/2019 18:00,7,602.7869565,9/10/2019 14:42
2377,CIUDAD JUAREZ,27854770,16,9/10/2019 17:00,7,777.3569565,9/10/2019 14:43
3790,METEPEC,27854771,20,9/10/2019 18:00,7,355.1569565,9/10/2019 14:42
3852,PLATEROS,27854772,27,9/10/2019 19:00,7,1103.446957,9/10/2019 14:41
2356,QUERETARO,27854773,30,9/10/2019 20:00,7,806.3769565,9/10/2019 14:42
2378,TAMPICO,27854774,43,9/10/2019 20:00,7,1324.3,9/10/2019 14:43
4719,SAN CRISTOBAL,27854796,2,9/10/2019 18:00,7,1264.526957,9/10/2019 14:44
1016,MERIDA NORTE,27854797,12,9/10/2019 18:00,7,525.6269565,9/10/2019 14:46
1054,COLIMA NORTE,27854798,5,9/10/2019 19:00,7,7030.996957,9/10/2019 14:45
2431,SAN LUIS POTOSI,27854799,5,9/10/2019 20:00,7,57.42695652,9/10/2019 14:46
3852,PLATEROS,27854800,10,9/10/2019 19:00,7,795.2369565,9/10/2019 14:44
3790,METEPEC,27854801,8,9/10/2019 18:00,7,381.43,9/10/2019 14:45
3864,REFORMA,27854802,13,9/10/2019 21:00,7,959.6969565,9/10/2019 14:45
1770,PATIO SANTA FE,27854803,12,9/10/2019 21:00,7,501.7469565,9/10/2019 14:46
2466,CUITLAHUAC,27854804,23,9/10/2019 18:00,7,750.0869565,9/10/2019 14:45
2380,CD OBREGON,27854806,26,9/10/2019 19:00,7,632.2169565,9/10/2019 14:44
2644,PATIO TLALPAN,27854807,36,9/10/2019 18:00,7,1333.376957,9/10/2019 14:44
1027,SENDERO,27854808,2,9/10/2019 18:00,7,237.94,9/10/2019 14:47
2466,CUITLAHUAC,27854809,4,9/10/2019 21:00,7,1481.17,9/10/2019 14:47
3846,BUENAVISTA,27854810,22,9/10/2019 18:00,7,664.2569565,9/10/2019 14:48
2044,VALLE ORIENTE,27854812,25,9/10/2019 18:00,7,876.19,9/10/2019 14:49
4156,COLA DE BALLENA,27854813,32,9/10/2019 17:00,7,659.4269565,9/10/2019 14:49
2382,INTERLOMAS,27854814,56,9/10/2019 18:00,7,1434.776957,9/10/2019 14:47
3721,AVILA CAMACHO,27854815,96,9/10/2019 20:00,7,2341.146957,9/10/2019 14:47
2033,PLAZA ORIENTE,27854828,7,9/10/2019 20:00,7,264.7269565,9/10/2019 14:50
3846,BUENAVISTA,27854829,6,9/10/2019 20:00,7,174.34,9/10/2019 14:51
2670,TLALPAN,27854830,10,9/10/2019 19:00,7,361.8069565,9/10/2019 14:52
2466,CUITLAHUAC,27854831,4,9/10/2019 21:00,7,664.8,9/10/2019 14:51
2345,TEPEYAC,27854832,3,9/10/2019 18:00,7,137.2369565,9/10/2019 14:52
3852,PLATEROS,27854833,7,9/10/2019 18:00,7,473.9069565,9/10/2019 14:50
3718,EJERCITO MEXICANO,27854834,7,9/10/2019 19:00,7,78.02,9/10/2019 14:51
1045,DOMINGO DIEZ,27854835,20,9/10/2019 21:00,7,1790.19,9/10/2019 14:50
3263,PILARES,27854836,41,9/10/2019 18:00,7,666.45,9/10/2019 14:51
3863,PERIFERICO SUR,27854838,13,9/10/2019 18:00,7,565.7969565,9/10/2019 14:51
3747,PITILLAL,27854839,11,9/10/2019 21:00,7,448.7569565,9/10/2019 14:52
3293,BOULEVARD RUIZ CORTINEZ,27854840,18,9/10/2019 18:00,7,614.7169565,9/10/2019 14:52
3846,BUENAVISTA,27854841,27,9/10/2019 21:00,7,507.8569565,9/10/2019 14:51
2765,SAN JOSE DEL CABO,27854845,31,9/10/2019 19:00,7,1246.586957,9/10/2019 14:51
1195,GALERIAS LAS TORRES,27854846,53,9/10/2019 18:00,7,1439.896957,9/10/2019 14:52
3504,AV JESUS DEL MONTE,27854871,2,9/10/2019 18:00,7,65.11695652,9/10/2019 14:53
1016,MERIDA NORTE,27854873,6,9/10/2019 18:00,7,593.7069565,9/10/2019 14:54
1067,ACAPULCO DIAMANTE,27854874,14,9/10/2019 21:00,7,950.2,9/10/2019 14:54
2349,ACAPULCO,27854875,12,9/10/2019 18:00,7,2751.336957,9/10/2019 14:54
3845,UNIVERSIDAD,27854876,5,9/10/2019 18:00,7,977.2269565,9/10/2019 14:54
5702,SANTIN,27854878,25,9/10/2019 20:00,7,991.0569565,9/10/2019 14:54
1622,GOMEZ MORIN,27854880,17,9/10/2019 18:00,7,772.7769565,9/10/2019 14:55
2689,FELIX CUEVAS,27854881,5,9/10/2019 18:00,7,299.3669565,9/10/2019 14:55
2839,XALAPA SUR,27854882,14,9/10/2019 18:00,7,26.02695652,9/10/2019 14:55
1083,BARRANCA DEL MUERTO,27854883,20,9/10/2019 18:00,7,411.9569565,9/10/2019 14:55
2689,FELIX CUEVAS,27854884,25,9/10/2019 18:00,7,1348.496957,9/10/2019 14:54
2179,SAN NICOLAS,27854886,54,9/10/2019 18:00,7,975.2669565,9/10/2019 14:54
1016,MERIDA NORTE,27854887,37,9/10/2019 20:00,7,987.8669565,9/10/2019 14:55
2670,TLALPAN,27854888,69,9/10/2019 18:00,7,2345.096957,9/10/2019 14:53
1027,SENDERO,27854889,1,9/10/2019 18:00,7,169.83,9/10/2019 14:57
